

老于,#genre#
戒不掉的想念,http://em.21dtv.com/songs/60091724.mkv
戒不掉的想停念(演唱会),http://em.21dtv.com/songs/60023695.mkv
基层公仆情,http://em.21dtv.com/songs/60106143.mkv
街灯,http://em.21dtv.com/songs/60023578.mkv
几分伤心几分痴,http://em.21dtv.com/songs/60022652.mkv
几分伤心几分痴(演唱会),http://em.21dtv.com/songs/60022649.mkv
距离,http://em.21dtv.com/songs/60148234.mkv
寂寞旅行,http://em.21dtv.com/songs/60100070.mkv
寂寞人行道,http://em.21dtv.com/songs/60022920.mkv
江南恋曲,http://em.21dtv.com/songs/60100327.mkv
经曲爱情传奇,http://em.21dtv.com/songs/60024198.mkv
激情中国,http://em.21dtv.com/songs/60143760.mkv
江山多娇,http://em.21dtv.com/songs/60130596.mkv
聚少离别多,http://em.21dtv.com/songs/60024753.mkv
今生无悔,http://em.21dtv.com/songs/60023804.mkv
今生无悔(演唱会),http://em.21dtv.com/songs/60023803.mkv
家太远了,http://em.21dtv.com/songs/60023015.mkv
将心照亮,http://em.21dtv.com/songs/60089417.mkv
际遇,http://em.21dtv.com/songs/60022744.mkv
家有老照片,http://em.21dtv.com/songs/60132744.mkv
酒醉酒醒(演唱会),http://em.21dtv.com/songs/60024494.mkv
可能(演唱会),http://em.21dtv.com/songs/60025329.mkv
困砂,http://em.21dtv.com/songs/60025009.mkv
苦涩的浪漫,http://em.21dtv.com/songs/60148826.mkv
路,http://em.21dtv.com/songs/60027920.mkv
恋爱三部曲之前奏,http://em.21dtv.com/songs/60027037.mkv
灵魂有罪,http://em.21dtv.com/songs/60027420.mkv
离开你是我的错,http://em.21dtv.com/songs/60109541.mkv
流浪的温柔,http://em.21dtv.com/songs/60082009.mkv
流浪的心,http://em.21dtv.com/songs/60027650.mkv
来龙去脉,http://em.21dtv.com/songs/60134010.mkv
浪漫惊喜,http://em.21dtv.com/songs/60076325.mkv
龙鸣狮吼,http://em.21dtv.com/songs/60132745.mkv
六盘水是个好地方,http://em.21dtv.com/songs/60132721.mkv
来生等待,http://em.21dtv.com/songs/60091711.mkv
来生再续缘,http://em.21dtv.com/songs/60026003.mkv
恋味,http://em.21dtv.com/songs/60027144.mkv
泪影背后,http://em.21dtv.com/songs/60026554.mkv
梅花三弄,http://em.21dtv.com/songs/60028984.mkv
梅花三弄之红尘故事,http://em.21dtv.com/songs/60028986.mkv
美丽中国,http://em.21dtv.com/songs/60086704.mkv
明日我是谁(无原唱),http://em.21dtv.com/songs/60092984.mkv
明天,http://em.21dtv.com/songs/60030170.mkv
明天就回家,http://em.21dtv.com/songs/60123019.mkv
梦土上,http://em.21dtv.com/songs/60029650.mkv
没有爱哪有恨,http://em.21dtv.com/songs/60028770.mkv
门与窗,http://em.21dtv.com/songs/60127203.mkv
没有你的日子,http://em.21dtv.com/songs/60083363.mkv
没有你我依然可以,http://em.21dtv.com/songs/60113866.mkv
没有烟抽的日子,http://em.21dtv.com/songs/60028901.mkv
梦与游戏之间,http://em.21dtv.com/songs/60029747.mkv
明知痛苦,http://em.21dtv.com/songs/60092985.mkv
梦在无梦的夜里,http://em.21dtv.com/songs/60029757.mkv
你把我灌醉,http://em.21dtv.com/songs/60031430.mkv
那段血泪汗的日子,http://em.21dtv.com/songs/60030689.mkv
你的眼泪是你说不出的苦,http://em.21dtv.com/songs/60100069.mkv
女儿情,http://em.21dtv.com/songs/60032845.mkv
怒海孤鸿,http://em.21dtv.com/songs/60032789.mkv
你还没爱过我,http://em.21dtv.com/songs/60031742.mkv
你们,http://em.21dtv.com/songs/60031912.mkv
念念不忘,http://em.21dtv.com/songs/60077008.mkv
你其实现在和我一样,http://em.21dtv.com/songs/60031946.mkv
男人简单就好,http://em.21dtv.com/songs/60030984.mkv
你让世界从此不同,http://em.21dtv.com/songs/60031953.mkv
女人心,http://em.21dtv.com/songs/60032978.mkv
你是不是对我无所谓,http://em.21dtv.com/songs/60100326.mkv
那时候,http://em.21dtv.com/songs/60127202.mkv
你是你我是我(无原唱),http://em.21dtv.com/songs/60032035.mkv
你是我的幸福,http://em.21dtv.com/songs/60100068.mkv
你是我心底的疼,http://em.21dtv.com/songs/60107916.mkv
你是我最真的故事,http://em.21dtv.com/songs/60092980.mkv
难以割舍的缘,http://em.21dtv.com/songs/60121955.mkv
Only You,http://em.21dtv.com/songs/60122575.mkv
盼哥,http://em.21dtv.com/songs/60033147.mkv
扑啦啦飞,http://em.21dtv.com/songs/60033692.mkv
飘流物语,http://em.21dtv.com/songs/60033493.mkv
泡沫情感,http://em.21dtv.com/songs/60092986.mkv
陪你一起飞,http://em.21dtv.com/songs/60155509.mkv
抛弃,http://em.21dtv.com/songs/60033193.mkv
盼望,http://em.21dtv.com/songs/60033166.mkv
陪我做梦,http://em.21dtv.com/songs/60033271.mkv
朋友别哭,http://em.21dtv.com/songs/60033321.mkv
亲爱的,http://em.21dtv.com/songs/60034475.mkv
亲爱的宝贝,http://em.21dtv.com/songs/60106145.mkv
前程锦绣(演唱会),http://em.21dtv.com/songs/60034271.mkv
青春岁月,http://em.21dtv.com/songs/60094217.mkv
期待,http://em.21dtv.com/songs/60033827.mkv
情却,http://em.21dtv.com/songs/60035158.mkv
情情爱爱,http://em.21dtv.com/songs/60035157.mkv
祈愿,http://em.21dtv.com/songs/60092982.mkv
情愿不自由,http://em.21dtv.com/songs/60035448.mkv
情已经失去了,http://em.21dtv.com/songs/60091708.mkv
仍爱听谎话,http://em.21dtv.com/songs/60036570.mkv
人的一生,http://em.21dtv.com/songs/60124249.mkv
如果你真的在乎我,http://em.21dtv.com/songs/60036895.mkv
如何相信这是梦,http://em.21dtv.com/songs/60037011.mkv
让我永远爱你,http://em.21dtv.com/songs/60036188.mkv
若要人不知,http://em.21dtv.com/songs/60037123.mkv
人在风雨中(演唱会),http://em.21dtv.com/songs/60036479.mkv
人在江湖走,http://em.21dtv.com/songs/60036485.mkv
谁,http://em.21dtv.com/songs/60098187.mkv
舍不得让你走(无原唱),http://em.21dtv.com/songs/60038223.mkv
谁绑架了谁,http://em.21dtv.com/songs/60129421.mkv
是不是爱情来过,http://em.21dtv.com/songs/60039389.mkv
失败者,http://em.21dtv.com/songs/60168103.mkv
时差,http://em.21dtv.com/songs/60039083.mkv
失宠的娃娃,http://em.21dtv.com/songs/60038712.mkv
谁动了你的裙子,http://em.21dtv.com/songs/60118199.mkv
上帝也哭泣,http://em.21dtv.com/songs/60038015.mkv
是否爱,http://em.21dtv.com/songs/60091710.mkv
随风飘散,http://em.21dtv.com/songs/60081181.mkv
是否我真的一无所有,http://em.21dtv.com/songs/60039429.mkv
傻瓜爱上天使,http://em.21dtv.com/songs/60061555.mkv
说谎的爱人,http://vodcdn.video.taobao.com/oss/ali-video/c018ec304eb6566b56d7f0b85c77b473/video.m3u8
说谎的爱人(演唱会),http://em.21dtv.com/songs/60040384.mkv
生活就是这样子,http://em.21dtv.com/songs/60112857.mkv
宿命的风,http://em.21dtv.com/songs/60051512.mkv
谁明浪子心(演唱会),http://em.21dtv.com/songs/60040028.mkv
谁能丢掉伤心,http://em.21dtv.com/songs/60088299.mkv
思念的晚上,http://em.21dtv.com/songs/60077743.mkv
是你是你是你,http://em.21dtv.com/songs/60039472.mkv
失去,http://em.21dtv.com/songs/60038818.mkv
深深爱,http://em.21dtv.com/songs/60100071.mkv
世上没有后悔药,http://em.21dtv.com/songs/60143759.mkv
说声珍重,http://em.21dtv.com/songs/60040419.mkv
苏醒,http://em.21dtv.com/songs/60037839.mkv
伤心1999,http://em.21dtv.com/songs/60037842.mkv
伤心1999(演唱会),http://em.21dtv.com/songs/60037841.mkv
疏远,http://em.21dtv.com/songs/60040879.mkv
手足情深,http://em.21dtv.com/songs/60039664.mkv
谁在夜里想起我,http://em.21dtv.com/songs/60085740.mkv
逃,http://em.21dtv.com/songs/60041049.mkv
天才白痴往日情,http://em.21dtv.com/songs/60041759.mkv
她的背影,http://em.21dtv.com/songs/60041145.mkv
Te Quiero,http://em.21dtv.com/songs/60168877.mkv
腾飞的巨龙,http://em.21dtv.com/songs/60061623.mkv
退烧,http://em.21dtv.com/songs/60042986.mkv
天山碧玉,http://em.21dtv.com/songs/60100067.mkv
桃树林下又见兰草初叶,http://em.21dtv.com/songs/60137919.mkv
天生我材必有用,http://em.21dtv.com/songs/60123018.mkv
我,http://em.21dtv.com/songs/60044533.mkv
为爱流过泪,http://em.21dtv.com/songs/60043815.mkv
为爱流浪,http://em.21dtv.com/songs/60043817.mkv
我爱你,http://em.21dtv.com/songs/60044614.mkv
我不懂,http://em.21dtv.com/songs/60044744.mkv
我比他好,http://em.21dtv.com/songs/60044733.mkv
我的故事,http://em.21dtv.com/songs/60045081.mkv
我感到疲倦,http://em.21dtv.com/songs/60045446.mkv
为何分离(演唱会),http://em.21dtv.com/songs/60043865.mkv
为何流泪,http://em.21dtv.com/songs/60088296.mkv
我会前进几时要退,http://em.21dtv.com/songs/60045611.mkv
我还是永远的爱着你,http://em.21dtv.com/songs/60045488.mkv
无悔无憾,http://em.21dtv.com/songs/60047141.mkv
我会知道几时要退,http://em.21dtv.com/songs/60045621.mkv
我会知道几时要退(演唱会),http://em.21dtv.com/songs/60045620.mkv
吴静,http://em.21dtv.com/songs/60087571.mkv
忘记背叛,http://em.21dtv.com/songs/60092981.mkv
忘记你不如忘记自己,http://em.21dtv.com/songs/60043541.mkv
魏近-陪你一起飞,http://em.21dtv.com/songs/60154832.mkv
王杰-心痛,http://em.21dtv.com/songs/60154826.mkv
为了爱梦一生,http://em.21dtv.com/songs/60043905.mkv
忘了吧算了吧,http://em.21dtv.com/songs/60082010.mkv
忘了你忘了你,http://em.21dtv.com/songs/60089418.mkv
忘了你忘了我,http://em.21dtv.com/songs/60148484.mkv
忘了所有,http://em.21dtv.com/songs/60043602.mkv
我们之间,http://em.21dtv.com/songs/60045979.mkv
我能感觉你在说谎,http://em.21dtv.com/songs/60046006.mkv
为你生堆火,http://em.21dtv.com/songs/60043989.mkv
忘情森林,http://em.21dtv.com/songs/60043637.mkv
我其实一直想你,http://em.21dtv.com/songs/60128243.mkv
万岁,http://em.21dtv.com/songs/60043318.mkv
万岁(演唱会),http://em.21dtv.com/songs/60043317.mkv
无声电影,http://em.21dtv.com/songs/60047424.mkv
为什么还不离开,http://em.21dtv.com/songs/60099409.mkv
握手天上的月亮,http://em.21dtv.com/songs/60047027.mkv
我是真的爱上你,http://em.21dtv.com/songs/60046228.mkv
我无讲粗口,http://em.21dtv.com/songs/60092983.mkv
我唔讲粗口(演唱会),http://em.21dtv.com/songs/60046343.mkv
问我自己,http://em.21dtv.com/songs/60091714.mkv
我想她,http://em.21dtv.com/songs/60046400.mkv
我需要你(无原唱),http://em.21dtv.com/songs/60046481.mkv
我要的未来,http://em.21dtv.com/songs/60046513.mkv
我要飞,http://em.21dtv.com/songs/60046523.mkv
我有歌声拥抱祖国,http://em.21dtv.com/songs/60046676.mkv
万语千言,http://em.21dtv.com/songs/60155508.mkv
我愿意(演唱会),http://em.21dtv.com/songs/60046745.mkv
我要一个真实的明天,http://em.21dtv.com/songs/60088297.mkv
网站,http://em.21dtv.com/songs/60068721.mkv
我只要一个真实的明天,http://em.21dtv.com/songs/60046904.mkv
心,http://em.21dtv.com/songs/60138954.mkv
相爱永远,http://em.21dtv.com/songs/60149428.mkv
下次的相逢在什么时候,http://em.21dtv.com/songs/60088294.mkv
小城之春(无原唱),http://em.21dtv.com/songs/60049518.mkv
习惯你,http://em.21dtv.com/songs/60091706.mkv
小伙伴,http://em.21dtv.com/songs/60103149.mkv
向快乐奔跑,http://em.21dtv.com/songs/60169181.mkv
心里的话,http://em.21dtv.com/songs/60050329.mkv
笑面人生,http://em.21dtv.com/songs/60094216.mkv
享受孤独,http://em.21dtv.com/songs/60048966.mkv
心随梦想去远航,http://em.21dtv.com/songs/60130922.mkv
心随你远行,http://em.21dtv.com/songs/60128218.mkv
心痛,http://em.21dtv.com/songs/60151639.mkv
向太阳怒吼,http://em.21dtv.com/songs/60049342.mkv
星星,http://em.21dtv.com/songs/60051106.mkv
西厢月,http://em.21dtv.com/songs/60065161.mkv
心瘾,http://em.21dtv.com/songs/60050671.mkv
心瘾(演唱会),http://em.21dtv.com/songs/60050670.mkv
下一站,http://em.21dtv.com/songs/60084161.mkv
心醉,http://em.21dtv.com/songs/60050769.mkv
现在的我,http://em.21dtv.com/songs/60048516.mkv
心中思念有个你,http://em.21dtv.com/songs/60120779.mkv
又爱孤独又爱你(演唱会),http://em.21dtv.com/songs/60055414.mkv
一场误会,http://em.21dtv.com/songs/60116164.mkv
一场游戏一场梦,http://em.21dtv.com/songs/60052809.mkv
一场游戏一场梦(演唱会),http://em.21dtv.com/songs/60079080.mkv
有得有失,http://em.21dtv.com/songs/60055103.mkv
一分钟以前,http://em.21dtv.com/songs/60052932.mkv
月光,http://em.21dtv.com/songs/60054821.mkv
一个孤独的理由,http://em.21dtv.com/songs/60091704.mkv
一个人走,http://em.21dtv.com/songs/60091703.mkv
烟花,http://em.21dtv.com/songs/60116165.mkv
原来的我,http://em.21dtv.com/songs/60055938.mkv
陨落的缘份(演,http://em.21dtv.com/songs/60056688.mkv
音乐制造,http://em.21dtv.com/songs/60116168.mkv
迎男神,http://em.21dtv.com/songs/60131651.mkv
一人一份想念,http://em.21dtv.com/songs/60053484.mkv
有失有得,http://em.21dtv.com/songs/60089419.mkv
疑问,http://em.21dtv.com/songs/60061862.mkv
遗忘了思忆,http://em.21dtv.com/songs/60091712.mkv
一无所有,http://em.21dtv.com/songs/60165890.mkv
英雄泪,http://em.21dtv.com/songs/60054429.mkv
演员,http://em.21dtv.com/songs/60157563.mkv
摇摇摆摆,http://em.21dtv.com/songs/60052294.mkv
洋洋得意,http://em.21dtv.com/songs/60110128.mkv
永远相信爱情,http://em.21dtv.com/songs/60054790.mkv
影子,http://em.21dtv.com/songs/60054540.mkv
真爱看不到,http://em.21dtv.com/songs/60058038.mkv
醉读女人心,http://em.21dtv.com/songs/60060486.mkv
重返未来,http://em.21dtv.com/songs/60091713.mkv
在风中呼唤你的名字,http://em.21dtv.com/songs/60057047.mkv
中国大阅兵,http://em.21dtv.com/songs/60058872.mkv
中国好兄弟,http://em.21dtv.com/songs/60094234.mkv
最后,http://em.21dtv.com/songs/60086290.mkv
中华情之歌,http://em.21dtv.com/songs/60116638.mkv
再见十年,http://em.21dtv.com/songs/60118197.mkv
追梦,http://em.21dtv.com/songs/60116639.mkv
最美的姑娘,http://em.21dtv.com/songs/60109540.mkv
在每一个想你的夜晚,http://em.21dtv.com/songs/60057077.mkv
在梦中,http://em.21dtv.com/songs/60153343.mkv
在你背后,http://em.21dtv.com/songs/60057103.mkv
追星,http://em.21dtv.com/songs/60059540.mkv
这一刻,http://em.21dtv.com/songs/60057920.mkv
早已明白你,http://em.21dtv.com/songs/60091709.mkv
只有你(演唱会),http://em.21dtv.com/songs/60058592.mkv
只要说你爱我,http://em.21dtv.com/songs/60058528.mkv
只因我爱你,http://em.21dtv.com/songs/60058564.mkv
只要心里还有爱,http://em.21dtv.com/songs/60091707.mkv
在雨中,http://em.21dtv.com/songs/60125295.mkv

王靖雯,#genre#
冷战,http://em.21dtv.com/songs/60093006.mkv
世界那么大,http://em.21dtv.com/songs/60116642.mkv

王力宏,#genre#
A.I.爱,http://em.21dtv.com/songs/60147571.mkv
爱错,http://em.21dtv.com/songs/60007057.mkv
爱错(演唱会),http://em.21dtv.com/songs/60007055.mkv
爱得得体,http://em.21dtv.com/songs/60074318.mkv
爱的鼓励,http://em.21dtv.com/songs/60088278.mkv
爱的就是你,http://em.21dtv.com/songs/60007281.mkv
爱的就是你(HD),http://em.21dtv.com/songs/10012691.mkv
爱的就是你(演唱会),http://em.21dtv.com/songs/60007280.mkv
爱的是非,http://em.21dtv.com/songs/60007372.mkv
爱你等于爱自己,http://em.21dtv.com/songs/60007889.mkv
爱你等于爱自己(HD),http://em.21dtv.com/songs/10012692.mkv
爱你就等于爱自己(演唱会),http://em.21dtv.com/songs/60007917.mkv
爱情的轮廓,http://em.21dtv.com/songs/60088277.mkv
安全感,http://em.21dtv.com/songs/60009335.mkv
爱情在哪里,http://em.21dtv.com/songs/60091689.mkv
爱我的歌,http://em.21dtv.com/songs/60008897.mkv
爱无所不在,http://em.21dtv.com/songs/60008963.mkv
爱依然执着,http://em.21dtv.com/songs/60112095.mkv
爱因为在心中,http://em.21dtv.com/songs/60009092.mkv
不必问别人,http://em.21dtv.com/songs/60011005.mkv
不管怎样(演唱会),http://em.21dtv.com/songs/60011128.mkv
保护,http://em.21dtv.com/songs/60125901.mkv
白狐狸(演唱会),http://em.21dtv.com/songs/60009669.mkv
不可能错过你,http://em.21dtv.com/songs/60011190.mkv
比你更好,http://em.21dtv.com/songs/60010377.mkv
不完整的旋律,http://em.21dtv.com/songs/60011432.mkv
不要害怕,http://em.21dtv.com/songs/60011559.mkv
伯牙绝弦,http://em.21dtv.com/songs/60010923.mkv
不要开灯,http://em.21dtv.com/songs/60011566.mkv
白纸,http://em.21dtv.com/songs/60009763.mkv
不着地,http://em.21dtv.com/songs/60091687.mkv
can you feel my world,http://em.21dtv.com/songs/60000795.mkv
蠢蠢欲动,http://em.21dtv.com/songs/60013419.mkv
此刻你心里想起谁,http://em.21dtv.com/songs/60013443.mkv
柴米油盐酱醋茶,http://em.21dtv.com/songs/60088276.mkv
cockney girl,http://em.21dtv.com/songs/60000965.mkv
畅爽开怀,http://em.21dtv.com/songs/60012297.mkv
春雨里洗过的太阳,http://em.21dtv.com/songs/60013369.mkv
诚挚的爱,http://em.21dtv.com/songs/60084984.mkv
大城小爱,http://em.21dtv.com/songs/60013865.mkv
大城小爱(HD),http://em.21dtv.com/songs/10012693.mkv
打开爱,http://em.21dtv.com/songs/60013786.mkv
钓灵感(演唱会),http://em.21dtv.com/songs/60015377.mkv
当我睁开眼睛,http://em.21dtv.com/songs/60091688.mkv
第一个清晨,http://em.21dtv.com/songs/60015261.mkv
二零零零,http://em.21dtv.com/songs/60016344.mkv
everything,http://em.21dtv.com/songs/60001580.mkv
放开你的心,http://em.21dtv.com/songs/60016626.mkv
放开你的心(HD),http://em.21dtv.com/songs/10012694.mkv
follow me,http://em.21dtv.com/songs/60001728.mkv
forever love,http://em.21dtv.com/songs/60001766.mkv
飞向大海的夜莺,http://em.21dtv.com/songs/60085081.mkv
风中的遗憾,http://em.21dtv.com/songs/60017501.mkv
告别黑暗,http://em.21dtv.com/songs/60018276.mkv
改变自己,http://em.21dtv.com/songs/60017846.mkv
改变自己(演唱会),http://em.21dtv.com/songs/60017844.mkv
哥儿们,http://em.21dtv.com/songs/60018314.mkv
哥哥,http://em.21dtv.com/songs/60110382.mkv
哥哥(演唱会),http://em.21dtv.com/songs/60075479.mkv
过来,http://em.21dtv.com/songs/60019493.mkv
哥们儿,http://em.21dtv.com/songs/60088275.mkv
感情副作用,http://em.21dtv.com/songs/60018018.mkv
盖世英雄,http://em.21dtv.com/songs/60017857.mkv
盖世英雄(HD),http://em.21dtv.com/songs/10012695.mkv
公转自转,http://em.21dtv.com/songs/60018713.mkv
公转自转(HD),http://em.21dtv.com/songs/10012696.mkv
话当年,http://em.21dtv.com/songs/60021625.mkv
火力全开,http://em.21dtv.com/songs/60063021.mkv
华人万岁(演唱会),http://em.21dtv.com/songs/60061261.mkv
花田错,http://em.21dtv.com/songs/60021490.mkv
