

﻿阿杜,#genre#
一颗心只为你牵绊,http://em.21dtv.com/songs/60097901.mkv
月亮,http://em.21dtv.com/songs/60110470.mkv
月亮代表我的心,http://em.21dtv.com/songs/60123346.mkv
月亮高高云中藏,http://em.21dtv.com/songs/60066566.mkv
愿你回到我身旁,http://em.21dtv.com/songs/60061861.mkv
勇气,http://em.21dtv.com/songs/60068935.mkv
遇上你是对是错,http://em.21dtv.com/songs/60132255.mkv
一生相依,http://em.21dtv.com/songs/60155114.mkv
一万个我爱你,http://em.21dtv.com/songs/60098906.mkv
又闻梨花香,http://em.21dtv.com/songs/60066545.mkv
摇曳的风铃,http://em.21dtv.com/songs/60119925.mkv
一饮尽千钟,http://em.21dtv.com/songs/60105674.mkv
月夜倾诉,http://em.21dtv.com/songs/60133878.mkv
永远幸福吧(舞曲版),http://em.21dtv.com/songs/60079244.mkv
银妆玉楼雪满天,http://em.21dtv.com/songs/60070168.mkv
挚爱,http://em.21dtv.com/songs/60096345.mkv
真爱的旅行,http://em.21dtv.com/songs/60058032.mkv
战豆,http://em.21dtv.com/songs/60084524.mkv
真的不想老,http://em.21dtv.com/songs/60104480.mkv
真的很在乎,http://em.21dtv.com/songs/60121460.mkv
只好一个人,http://em.21dtv.com/songs/60105266.mkv
怎么了,http://em.21dtv.com/songs/60068984.mkv
最美中国心(演唱会),http://em.21dtv.com/songs/60084652.mkv
中秋,http://em.21dtv.com/songs/60163176.mkv
这是爱,http://em.21dtv.com/songs/60079549.mkv
昨天,http://em.21dtv.com/songs/60086309.mkv
只为等你来,http://em.21dtv.com/songs/60154039.mkv
在我身边,http://em.21dtv.com/songs/60057163.mkv
仲夏夜的梦,http://em.21dtv.com/songs/60089155.mkv
仲夏夜之梦,http://em.21dtv.com/songs/60059078.mkv
咒语,http://em.21dtv.com/songs/60154657.mkv
折翼的天使,http://em.21dtv.com/songs/60094281.mkv
只有你陪我一起唱歌,http://em.21dtv.com/songs/60091887.mkv
中原乡情,http://em.21dtv.com/songs/60132254.mkv
珍珠,http://em.21dtv.com/songs/60157470.mkv

李玟,#genre#
18,http://em.21dtv.com/songs/60132562.mkv
爱比我重要,http://em.21dtv.com/songs/60006955.mkv
爱比我重要(演唱会),http://em.21dtv.com/songs/60006954.mkv
爱不再来,http://em.21dtv.com/songs/60074303.mkv
爱错人,http://em.21dtv.com/songs/60101272.mkv
爱的忏悔,http://em.21dtv.com/songs/60062577.mkv
爱的副作用,http://em.21dtv.com/songs/60082469.mkv
爱的越真伤的越深,http://em.21dtv.com/songs/60099104.mkv
爱过,http://em.21dtv.com/songs/60119279.mkv
爱过才错过,http://em.21dtv.com/songs/60093996.mkv
爱还是不要说的好,http://em.21dtv.com/songs/60007570.mkv
爱就要趁现在,http://em.21dtv.com/songs/60007662.mkv
all around the world(演唱会),http://em.21dtv.com/songs/60000141.mkv
a love before time,http://em.21dtv.com/songs/60000055.mkv
安娜,http://em.21dtv.com/songs/60101932.mkv
爱你(演唱会),http://em.21dtv.com/songs/60007770.mkv
爱你爱到,http://em.21dtv.com/songs/60007783.mkv
爱你爱到骨头里,http://em.21dtv.com/songs/60112831.mkv
爱你不爱你,http://em.21dtv.com/songs/60007824.mkv
爱你到老的愿望,http://em.21dtv.com/songs/60163089.mkv
爱你两辈子,http://em.21dtv.com/songs/60007928.mkv
爱你却要说分手,http://em.21dtv.com/songs/60066800.mkv
爱你是大麻烦,http://em.21dtv.com/songs/60007959.mkv
爱你是贪心的,http://em.21dtv.com/songs/60099786.mkv
爱你是我的自由,http://em.21dtv.com/songs/60007966.mkv
爱你一生不变,http://em.21dtv.com/songs/60008011.mkv
爱你在每一天,http://em.21dtv.com/songs/60008037.mkv
爱情保镖,http://em.21dtv.com/songs/60101978.mkv
爱情的路上,http://em.21dtv.com/songs/60101936.mkv
爱情的目标,http://em.21dtv.com/songs/60091339.mkv
爱琴海,http://em.21dtv.com/songs/60008077.mkv
爱情麻将,http://em.21dtv.com/songs/60065797.mkv
爱情伤了你爱情害了我,http://em.21dtv.com/songs/60084839.mkv
爱情影画戏,http://em.21dtv.com/songs/60008464.mkv
爱情影画戏(演唱会),http://em.21dtv.com/songs/60008463.mkv
爱情要去哪里,http://em.21dtv.com/songs/60089070.mkv
爱情这么精彩,http://em.21dtv.com/songs/60089963.mkv
爱如情歌,http://em.21dtv.com/songs/60099787.mkv
暗伤,http://em.21dtv.com/songs/60009398.mkv
爱上孤独的我,http://em.21dtv.com/songs/60062667.mkv
爱上你的我该怎么办,http://em.21dtv.com/songs/60146059.mkv
爱是那么真,http://em.21dtv.com/songs/60091340.mkv
爱So无聊,http://em.21dtv.com/songs/60164889.mkv
爱是傻得起,http://em.21dtv.com/songs/60008788.mkv
爱上三清山,http://em.21dtv.com/songs/60074484.mkv
爱天爱地,http://em.21dtv.com/songs/60008866.mkv
爱我久一点,http://em.21dtv.com/songs/60008920.mkv
爱我吗,http://em.21dtv.com/songs/60093568.mkv
爱我为何折磨我,http://em.21dtv.com/songs/60066829.mkv
爱像一场纷飞雨,http://em.21dtv.com/songs/60082548.mkv
爱与不爱都是错,http://em.21dtv.com/songs/60122509.mkv
爱一个人,http://em.21dtv.com/songs/60081030.mkv
爱要去哪里,http://em.21dtv.com/songs/60009013.mkv
爱在85℃,http://em.21dtv.com/songs/60009152.mkv
爱在八十五摄氏度,http://em.21dtv.com/songs/60009156.mkv
爱之初体验,http://em.21dtv.com/songs/60118684.mkv
爱在冬季,http://em.21dtv.com/songs/60063942.mkv
爱怎么没有宽恕,http://em.21dtv.com/songs/60087366.mkv
爱怎能没有宽恕,http://em.21dtv.com/songs/60009222.mkv
爱着你却伤了她,http://em.21dtv.com/songs/60074541.mkv
爱在心中说不出口,http://em.21dtv.com/songs/60009212.mkv
爱再也不回来,http://em.21dtv.com/songs/60009149.mkv
爱在雨季,http://em.21dtv.com/songs/60069227.mkv
baba,http://em.21dtv.com/songs/60000373.mkv
ba ba,http://em.21dtv.com/songs/60000370.mkv
baby对不起,http://em.21dtv.com/songs/60000417.mkv
BAD_ROMANCE,http://em.21dtv.com/songs/60120636.mkv
被爱的女人,http://em.21dtv.com/songs/60010278.mkv
Bad Romance,http://em.21dtv.com/songs/60125708.mkv
不爱你了,http://em.21dtv.com/songs/60010969.mkv
把爱深藏,http://em.21dtv.com/songs/60063949.mkv
不爱我,http://em.21dtv.com/songs/60093558.mkv
冰冰,http://em.21dtv.com/songs/60069261.mkv
不变的诺言,http://em.21dtv.com/songs/60011013.mkv
别把寂寞当缘分,http://em.21dtv.com/songs/60107513.mkv
不潮不用花钱,http://em.21dtv.com/songs/60120638.mkv
布达拉宫,http://em.21dtv.com/songs/60011819.mkv
before i fall in love,http://em.21dtv.com/songs/60000535.mkv
be my girl(演唱会),http://em.21dtv.com/songs/60000472.mkv
不规则(演唱会),http://em.21dtv.com/songs/60011132.mkv
保护家园,http://em.21dtv.com/songs/60149911.mkv
八戒八戒我的郎,http://em.21dtv.com/songs/60110032.mkv
不羁舞台(演唱会),http://em.21dtv.com/songs/60011172.mkv
不可推搪,http://em.21dtv.com/songs/60011197.mkv
别框我,http://em.21dtv.com/songs/60010606.mkv
不可一世,http://em.21dtv.com/songs/60011201.mkv
玻璃爱情,http://em.21dtv.com/songs/60010899.mkv
别来无恙,http://em.21dtv.com/songs/60010613.mkv
别来有恙,http://em.21dtv.com/songs/60071783.mkv
不灭的尾灯,http://em.21dtv.com/songs/60121789.mkv
不能给你的温柔,http://em.21dtv.com/songs/60088031.mkv
不能给你温柔,http://em.21dtv.com/songs/60011257.mkv
不怕你不爱我,http://em.21dtv.com/songs/60011292.mkv
break out(演唱会),http://em.21dtv.com/songs/60000689.mkv
别让我真爱上你,http://em.21dtv.com/songs/60010666.mkv
冰水情歌,http://em.21dtv.com/songs/60115701.mkv
不是所有,http://em.21dtv.com/songs/60144803.mkv
半生缘,http://em.21dtv.com/songs/60009893.mkv
别舔伤口,http://em.21dtv.com/songs/60010721.mkv
包围,http://em.21dtv.com/songs/60062578.mkv
别问爱(舞曲版),http://em.21dtv.com/songs/60069259.mkv
变心,http://em.21dtv.com/songs/60010520.mkv
必须的,http://em.21dtv.com/songs/60068113.mkv
别想我再为你流泪,http://em.21dtv.com/songs/60010743.mkv
不相信爱情,http://em.21dtv.com/songs/60089961.mkv
别用你的残忍折磨我,http://em.21dtv.com/songs/60010753.mkv
byob,http://em.21dtv.com/songs/60000761.mkv
不要骗我骗自己,http://em.21dtv.com/songs/60081031.mkv
不要气身体,http://em.21dtv.com/songs/60069280.mkv
不要再说你还爱我,http://em.21dtv.com/songs/60065870.mkv
不醉不归,http://em.21dtv.com/songs/60152467.mkv
不再见,http://em.21dtv.com/songs/60148414.mkv
别再流泪,http://em.21dtv.com/songs/60010763.mkv
不醉舞夜,http://em.21dtv.com/songs/60011812.mkv
别在需要的时候想起我,http://em.21dtv.com/songs/60118376.mkv
cant take my eyes off u,http://em.21dtv.com/songs/60000842.mkv
纯粹误会(演唱会),http://em.21dtv.com/songs/60013386.mkv
迟d见,http://em.21dtv.com/songs/60062583.mkv
冲锋陷阵,http://em.21dtv.com/songs/60012858.mkv
错过的风景,http://em.21dtv.com/songs/60013668.mkv
错过了缘分错过你,http://em.21dtv.com/songs/60113280.mkv
从过去到永远,http://em.21dtv.com/songs/60013509.mkv
从今开始,http://em.21dtv.com/songs/60013515.mkv
唱给你的歌,http://em.21dtv.com/songs/60069296.mkv
赤脚男人的山谷(无原唱),http://em.21dtv.com/songs/60012811.mkv
曾经深深爱过你,http://em.21dtv.com/songs/60149003.mkv
曾经誓言,http://em.21dtv.com/songs/60119949.mkv
沉沦,http://em.21dtv.com/songs/60074926.mkv
唇蜜,http://em.21dtv.com/songs/60166615.mkv
查某兄弟(无原唱),http://em.21dtv.com/songs/60095706.mkv
传情达意,http://em.21dtv.com/songs/60013128.mkv
痴情何须说前尘,http://em.21dtv.com/songs/60012709.mkv
春水,http://em.21dtv.com/songs/60157023.mkv
沧桑情歌,http://em.21dtv.com/songs/60070563.mkv
窗台上的猫,http://em.21dtv.com/songs/60157027.mkv
窗台上的猫(Band版),http://em.21dtv.com/songs/60097684.mkv
窗台上的猫(MTV),http://em.21dtv.com/songs/60143177.mkv
宠物男孩,http://em.21dtv.com/songs/60012883.mkv
赤乌情,http://em.21dtv.com/songs/60163692.mkv
痴心的痴情,http://em.21dtv.com/songs/60148405.mkv
茶香中华,http://em.21dtv.com/songs/60100155.mkv
答案,http://em.21dtv.com/songs/60013719.mkv
当爱成碎片,http://em.21dtv.com/songs/60014486.mkv
等爱降落,http://em.21dtv.com/songs/60014862.mkv
当爱受折磨,http://em.21dtv.com/songs/60093562.mkv
独白情歌,http://em.21dtv.com/songs/60015776.mkv
对不起我爱你,http://em.21dtv.com/songs/60015992.mkv
对不起我爱你(演唱会),http://em.21dtv.com/songs/60015988.mkv
对不起我爱谁,http://em.21dtv.com/songs/60015995.mkv
挡不住你的感觉,http://em.21dtv.com/songs/60085029.mkv
大城小事(演唱会),http://em.21dtv.com/songs/60013866.mkv
滴答滴,http://em.21dtv.com/songs/60125711.mkv
等待降落,http://em.21dtv.com/songs/60089342.mkv
等待能有一天被爱,http://em.21dtv.com/songs/60014912.mkv
对得起自己,http://em.21dtv.com/songs/60016004.mkv
等到天昏地暗,http://em.21dtv.com/songs/60014930.mkv
弹过的琴碎过的心,http://em.21dtv.com/songs/60156104.mkv
di da di,http://em.21dtv.com/songs/60001219.mkv
独家情歌,http://em.21dtv.com/songs/60015959.mkv
第九夜,http://em.21dtv.com/songs/60015189.mkv
蝶恋妃,http://em.21dtv.com/songs/60070643.mkv
刀马旦,http://em.21dtv.com/songs/60014694.mkv
等你2009,http://em.21dtv.com/songs/60014962.mkv
dna出错,http://em.21dtv.com/songs/60001256.mkv
对你的爱永远多一点,http://em.21dtv.com/songs/60016037.mkv
待你披上婚纱,http://em.21dtv.com/songs/60154410.mkv
do you want my love,http://em.21dtv.com/songs/60001288.mkv
多情的人不该相遇,http://em.21dtv.com/songs/60075264.mkv
大乞丐,http://em.21dtv.com/songs/60075073.mkv
当我没有你,http://em.21dtv.com/songs/60093561.mkv
当我想起你,http://em.21dtv.com/songs/60081032.mkv
但愿不只是朋友,http://em.21dtv.com/songs/60014415.mkv
但愿不只是朋友(演唱会),http://em.21dtv.com/songs/60014414.mkv
多余的话,http://em.21dtv.com/songs/60158189.mkv
答应我,http://em.21dtv.com/songs/60013735.mkv
但愿我潇洒,http://em.21dtv.com/songs/60014441.mkv
多一些少一点,http://em.21dtv.com/songs/60150761.mkv
赌注,http://em.21dtv.com/songs/60015861.mkv
二逼青年欢乐多,http://em.21dtv.com/songs/60133812.mkv
evolution,http://em.21dtv.com/songs/60001591.mkv
e网情深,http://em.21dtv.com/songs/60084710.mkv
愤怒的小鸟,http://em.21dtv.com/songs/60061191.mkv
飞鸟与射手,http://em.21dtv.com/songs/60016834.mkv
父亲的希望,http://em.21dtv.com/songs/60075426.mkv
焚书,http://em.21dtv.com/songs/60094821.mkv
分手的季节,http://em.21dtv.com/songs/60017052.mkv
放手的幸福,http://em.21dtv.com/songs/60082892.mkv
分手后的伤,http://em.21dtv.com/songs/60094823.mkv
分手了别来打扰我,http://em.21dtv.com/songs/60064186.mkv
飞时期(演唱会),http://em.21dtv.com/songs/60016849.mkv
飞上天空的鱼,http://em.21dtv.com/songs/60144804.mkv
分手依然爱你,http://em.21dtv.com/songs/60017115.mkv
非我莫属,http://em.21dtv.com/songs/60016942.mkv
非我莫属(演唱会),http://em.21dtv.com/songs/60016941.mkv
非一般晚上,http://em.21dtv.com/songs/60016948.mkv
风雨漫天飞,http://em.21dtv.com/songs/60148406.mkv
风一样的女子,http://em.21dtv.com/songs/60075390.mkv
风雨中奔跑的孩子,http://em.21dtv.com/songs/60113298.mkv
风之彩,http://em.21dtv.com/songs/60017475.mkv
告白气球,http://em.21dtv.com/songs/60134018.mkv
哥不是传说,http://em.21dtv.com/songs/60167431.mkv
孤城简爱,http://em.21dtv.com/songs/60105624.mkv
敢唱你就红,http://em.21dtv.com/songs/60108324.mkv
孤单的人孤单的我,http://em.21dtv.com/songs/60018841.mkv
哥哥我爱上你了,http://em.21dtv.com/songs/60139028.mkv
古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
搁浅的时光,http://em.21dtv.com/songs/60169089.mkv
归宿,http://em.21dtv.com/songs/60082986.mkv
高帅富,http://em.21dtv.com/songs/60068268.mkv
告诉我你会在梦境中等我(演唱会),http://em.21dtv.com/songs/60018309.mkv
过完冬季,http://em.21dtv.com/songs/60019531.mkv
感谢(演唱会),http://em.21dtv.com/songs/60018073.mkv
感谢那个女孩,http://em.21dtv.com/songs/60097798.mkv
感谢那个女孩(HD),http://em.21dtv.com/songs/10012798.mkv
感应,http://em.21dtv.com/songs/60018105.mkv
哥已经爱上你啦,http://em.21dtv.com/songs/60153745.mkv
哥已经爱上你啦 (舞曲版),http://em.21dtv.com/songs/50000230.mkv
灌醉,http://em.21dtv.com/songs/60133815.mkv
搁醉一摆,http://em.21dtv.com/songs/60018349.mkv
happy2000,http://em.21dtv.com/songs/60002101.mkv
happy 2000,http://em.21dtv.com/songs/60002062.mkv
红尘的你我,http://em.21dtv.com/songs/60125166.mkv
寒冬,http://em.21dtv.com/songs/60019900.mkv
挥动翅膀,http://em.21dtv.com/songs/60169676.mkv
红灯记-爹爹给我无价宝,http://em.21dtv.com/songs/60020795.mkv
红灯记-听奶奶讲革命英勇悲壮,http://em.21dtv.com/songs/60020801.mkv
hello c,http://em.21dtv.com/songs/60002170.mkv
hero,http://em.21dtv.com/songs/60002228.mkv
红姑娘,http://em.21dtv.com/songs/60147139.mkv
呼喊,http://em.21dtv.com/songs/60021146.mkv
好好的你,http://em.21dtv.com/songs/60151020.mkv
怀旧电影,http://em.21dtv.com/songs/60125163.mkv
怀旧金曲大联唱,http://em.21dtv.com/songs/60067082.mkv
很久没有这样爱过,http://em.21dtv.com/songs/60070739.mkv
含泪的祝福,http://em.21dtv.com/songs/60067055.mkv
好来好往,http://em.21dtv.com/songs/60092810.mkv
回来说爱着我,http://em.21dtv.com/songs/60022152.mkv
黑驴铁匠,http://em.21dtv.com/songs/60164891.mkv
红玫瑰与白玫瑰,http://em.21dtv.com/songs/60020903.mkv
和美之恋,http://em.21dtv.com/songs/60130432.mkv
好男人中国造,http://em.21dtv.com/songs/60106626.mkv
挥手不说再见,http://em.21dtv.com/songs/60022063.mkv
火舞艳阳,http://em.21dtv.com/songs/60022468.mkv
呼吸不说谎,http://em.21dtv.com/songs/60021173.mkv
呼吸不说谎(演唱会),http://em.21dtv.com/songs/60021172.mkv
海星的约定,http://em.21dtv.com/songs/60121459.mkv
会笑会哭,http://em.21dtv.com/songs/60093559.mkv
好心情,http://em.21dtv.com/songs/60020236.mkv
或许未必不过,http://em.21dtv.com/songs/60022493.mkv
好像在我耳旁,http://em.21dtv.com/songs/60020220.mkv
红叶,http://em.21dtv.com/songs/60166616.mkv
红颜劫,http://em.21dtv.com/songs/60148648.mkv
火一样的爱,http://em.21dtv.com/songs/60022480.mkv
i have a dream,http://em.21dtv.com/songs/60002540.mkv
I Just Wanna Marry You,http://em.21dtv.com/songs/60080205.mkv
i love you ok,http://em.21dtv.com/songs/60002592.mkv
im still in love,http://em.21dtv.com/songs/60002888.mkv
its a party,http://em.21dtv.com/songs/60002986.mkv
I Will Survive Survivor Run The World,http://em.21dtv.com/songs/60120637.mkv
简爱(演唱会),http://em.21dtv.com/songs/60023242.mkv
就爱看电影,http://em.21dtv.com/songs/60091335.mkv
旧爱新疼,http://em.21dtv.com/songs/60113279.mkv
简单爱情,http://em.21dtv.com/songs/60080195.mkv
给电影人的情书(演唱会),http://em.21dtv.com/songs/60018479.mkv
记得有我,http://em.21dtv.com/songs/60169353.mkv
就到这里(演唱会),http://em.21dtv.com/songs/60024600.mkv
酒歌,http://em.21dtv.com/songs/60137105.mkv
进化,http://em.21dtv.com/songs/60024152.mkv
结局,http://em.21dtv.com/songs/60069513.mkv
寂寞的人别去拉萨,http://em.21dtv.com/songs/60114407.mkv
寂寞旅人,http://em.21dtv.com/songs/60067106.mkv
寂寞替身,http://em.21dtv.com/songs/60080194.mkv
寂寞烟花,http://em.21dtv.com/songs/60112528.mkv
给你,http://em.21dtv.com/songs/60132430.mkv
借钱,http://em.21dtv.com/songs/60094820.mkv
尽情地爱,http://em.21dtv.com/songs/60024138.mkv
尽情地爱(演唱会),http://em.21dtv.com/songs/60024137.mkv
绝情的分手,http://em.21dtv.com/songs/60146060.mkv
借钱还钱,http://em.21dtv.com/songs/60133813.mkv
假如今夜你在我的家,http://em.21dtv.com/songs/60023103.mkv
酒肉朋友,http://em.21dtv.com/songs/60068395.mkv
江山,http://em.21dtv.com/songs/60107515.mkv
今生不再,http://em.21dtv.com/songs/60023774.mkv
今生不再(演唱会),http://em.21dtv.com/songs/60023773.mkv
今生陪你一起走,http://em.21dtv.com/songs/60080196.mkv
今生相爱来生再相聚,http://em.21dtv.com/songs/60023809.mkv
及时拥抱,http://em.21dtv.com/songs/60022550.mkv
及时拥抱(演唱会),http://em.21dtv.com/songs/60022549.mkv
今生与谁,http://em.21dtv.com/songs/60164558.mkv
今天的天气很好,http://em.21dtv.com/songs/60023839.mkv
今天到永远,http://em.21dtv.com/songs/60023833.mkv
